Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,2021-01-17,Northeast,Maryland,Baltimore,Men's Athletic Footwear,38.0,81,3078.0,1539.0,0.5,Online
Foot Locker,2021-01-17,Northeast,Maryland,Baltimore,Women's Street Footwear,29.0,91,2639.0,1398.67,0.53,Online
Foot Locker,2021-01-17,Northeast,Maryland,Baltimore,Women's Athletic Footwear,32.0,47,1504.0,827.2,0.55,Online
Foot Locker,2021-01-17,Northeast,Maryland,Baltimore,Men's Apparel,49.0,59,2891.0,1214.22,0.42,Online
Foot Locker,2021-01-17,Northeast,Maryland,Baltimore,Women's Apparel,36.0,81,2916.0,1487.16,0.51,Online
Foot Locker,2021-02-15,Northeast,Maryland,Baltimore,Men's Street Footwear,39.0,144,5616.0,2808.0,0.5,Online
Foot Locker,2021-02-15,Northeast,Maryland,Baltimore,Men's Athletic Footwear,37.0,61,2257.0,1038.22,0.45999999999999996,Online
Foot Locker,2021-02-15,Northeast,Maryland,Baltimore,Women's Street Footwear,27.0,69,1863.0,950.13,0.51,Online
Foot Locker,2021-02-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,33.0,45,1485.0,816.7500000000001,0.55,Online
Foot Locker,2021-02-15,Northeast,Delaware,Wilmington,Men's Apparel,45.0,65,2925.0,1199.25,0.41,Online
Foot Locker,2021-02-15,Northeast,Delaware,Wilmington,Women's Apparel,39.0,98,3822.0,2025.66,0.53,Online
Foot Locker,2021-03-13,Northeast,Delaware,Wilmington,Men's Street Footwear,36.0,158,5688.0,2616.48,0.45999999999999996,Online
Foot Locker,2021-03-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,39.0,68,2652.0,1193.3999999999999,0.44999999999999996,Online
Foot Locker,2021-03-13,Northeast,Delaware,Wilmington,Women's Street Footwear,29.0,69,2001.0,1080.54,0.54,Online
Foot Locker,2021-03-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,32.0,31,992.0,525.76,0.53,Online
Foot Locker,2021-03-13,Northeast,Delaware,Wilmington,Men's Apparel,46.0,49,2254.0,924.14,0.41,Online
Foot Locker,2021-03-13,Northeast,Delaware,Wilmington,Women's Apparel,39.0,72,2808.0,1404.0,0.5,Online
Foot Locker,2021-04-14,Northeast,Delaware,Wilmington,Men's Street Footwear,36.0,131,4716.0,2358.0,0.5,Online
Foot Locker,2021-04-14,Northeast,Delaware,Wilmington,Men's Athletic Footwear,38.0,61,2318.0,1089.46,0.47,Online
Foot Locker,2021-04-14,Northeast,Delaware,Wilmington,Women's Street Footwear,27.0,59,1593.0,876.1500000000001,0.55,Online
Foot Locker,2021-04-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,32.0,44,1408.0,718.08,0.51,Online
Foot Locker,2021-04-14,Northeast,Delaware,Wilmington,Men's Apparel,47.0,45,2115.0,951.7499999999999,0.44999999999999996,Online
Foot Locker,2021-04-14,Northeast,Delaware,Wilmington,Women's Apparel,38.0,78,2964.0,1600.5600000000002,0.54,Online
Foot Locker,2021-05-13,Northeast,Delaware,Wilmington,Men's Street Footwear,51.0,160,8160.0,3916.7999999999997,0.48,Online
Foot Locker,2021-05-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,69,3243.0,1459.35,0.44999999999999996,Online
Foot Locker,2021-05-13,Northeast,Delaware,Wilmington,Women's Street Footwear,41.0,81,3321.0,1726.92,0.52,Online
Foot Locker,2021-05-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,65,2665.0,1385.8,0.52,Online
Foot Locker,2021-05-13,Northeast,Delaware,Wilmington,Men's Apparel,50.0,74,3700.0,1554.0,0.42,Online
Foot Locker,2021-05-13,Northeast,Delaware,Wilmington,Women's Apparel,54.0,104,5616.0,3088.8,0.55,Online
Foot Locker,2021-06-15,Northeast,Delaware,Wilmington,Men's Street Footwear,51.0,189,9639.0,4433.94,0.45999999999999996,Online
Foot Locker,2021-06-15,Northeast,Delaware,Wilmington,Men's Athletic Footwear,48.0,120,5760.0,2591.9999999999995,0.44999999999999996,Online
Foot Locker,2021-06-15,Northeast,Delaware,Wilmington,Women's Street Footwear,43.0,85,3655.0,1937.15,0.53,Online
Foot Locker,2021-06-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,75,3075.0,1691.2500000000002,0.55,Online
Foot Locker,2021-06-15,Northeast,Delaware,Wilmington,Men's Apparel,50.0,75,3750.0,1500.0,0.4,Online
Foot Locker,2021-06-15,Northeast,Delaware,Wilmington,Women's Apparel,56.0,135,7560.0,4006.8,0.53,Online
Foot Locker,2021-07-13,Northeast,Delaware,Wilmington,Men's Street Footwear,53.0,182,9646.0,4823.0,0.5,Online
Foot Locker,2021-07-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,119,5593.0,2516.85,0.44999999999999996,Online
Foot Locker,2021-07-13,Northeast,Delaware,Wilmington,Women's Street Footwear,41.0,102,4182.0,2258.28,0.54,Online
Foot Locker,2021-07-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,43.0,90,3870.0,2051.1,0.53,Online
Foot Locker,2021-07-13,Northeast,Delaware,Wilmington,Men's Apparel,51.0,94,4794.0,1965.54,0.41,Online
Foot Locker,2021-07-13,Northeast,Delaware,Wilmington,Women's Apparel,55.0,145,7975.0,3987.5,0.5,Online
Foot Locker,2021-08-14,Northeast,Delaware,Wilmington,Men's Street Footwear,50.0,163,8150.0,3993.5,0.49,Online
Foot Locker,2021-08-14,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,128,6016.0,2767.3599999999997,0.45999999999999996,Online
Foot Locker,2021-08-14,Northeast,Delaware,Wilmington,Women's Street Footwear,42.0,105,4410.0,2205.0,0.5,Online
Foot Locker,2021-08-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,63,2583.0,1291.5,0.5,Online
Foot Locker,2021-08-14,Northeast,Delaware,Wilmington,Men's Apparel,50.0,63,3150.0,1417.4999999999998,0.44999999999999996,Online
Foot Locker,2021-08-14,Northeast,Delaware,Wilmington,Women's Apparel,59.0,120,7080.0,3681.6,0.52,Online
Foot Locker,2021-09-13,Northeast,Delaware,Wilmington,Men's Street Footwear,50.0,142,7100.0,3479.0,0.49,Online
Foot Locker,2021-09-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,85,3995.0,1797.7499999999998,0.44999999999999996,Online
Foot Locker,2021-09-13,Northeast,Delaware,Wilmington,Women's Street Footwear,43.0,61,2623.0,1337.73,0.51,Online
Foot Locker,2021-09-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,41.0,60,2460.0,1254.6,0.51,Online
Foot Locker,2021-09-13,Northeast,Delaware,Wilmington,Men's Apparel,50.0,60,3000.0,1320.0,0.44,Online
Foot Locker,2021-09-13,Northeast,Delaware,Wilmington,Women's Apparel,58.0,84,4872.0,2630.88,0.54,Online
Foot Locker,2021-10-15,Northeast,Delaware,Wilmington,Men's Street Footwear,56.0,128,7168.0,3225.5999999999995,0.44999999999999996,Online
Foot Locker,2021-10-15,Northeast,Delaware,Wilmington,Men's Athletic Footwear,51.0,90,4590.0,2111.3999999999996,0.45999999999999996,Online
Foot Locker,2021-10-15,Northeast,Delaware,Wilmington,Women's Street Footwear,50.0,52,2600.0,1430.0000000000002,0.55,Online
Foot Locker,2021-10-15,Northeast,Delaware,Wilmington,Women's Athletic Footwear,52.0,44,2288.0,1144.0,0.5,Online
Foot Locker,2021-10-15,Northeast,Delaware,Wilmington,Men's Apparel,62.0,49,3038.0,1215.2,0.4,Online
Kohl's,2021-10-15,Northeast,Delaware,Wilmington,Women's Apparel,63.0,78,4914.0,2702.7000000000003,0.55,Online
Kohl's,2021-11-14,Northeast,Delaware,Wilmington,Men's Street Footwear,60.0,135,8100.0,3807.0,0.47,Online
Kohl's,2021-11-14,Northeast,Delaware,Wilmington,Men's Athletic Footwear,53.0,85,4505.0,2072.2999999999997,0.45999999999999996,Online
Kohl's,2021-11-14,Northeast,Delaware,Wilmington,Women's Street Footwear,52.0,86,4472.0,2280.7200000000003,0.51,Online
Kohl's,2021-11-14,Northeast,Delaware,Wilmington,Women's Athletic Footwear,51.0,84,4284.0,2270.52,0.53,Online
Kohl's,2021-11-14,Northeast,Delaware,Wilmington,Men's Apparel,60.0,72,4320.0,1728.0,0.4,Online
Kohl's,2021-11-14,Northeast,Delaware,Wilmington,Women's Apparel,64.0,98,6272.0,3449.6000000000004,0.55,Online
Kohl's,2021-12-13,Northeast,Delaware,Wilmington,Men's Street Footwear,62.0,168,10416.0,4895.5199999999995,0.47,Online
Kohl's,2021-12-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,50.0,100,5000.0,2400.0,0.48,Online
Kohl's,2021-12-13,Northeast,Delaware,Wilmington,Women's Street Footwear,50.0,109,5450.0,2943.0,0.54,Online
Kohl's,2021-12-13,Northeast,Delaware,Wilmington,Women's Athletic Footwear,53.0,98,5194.0,2804.76,0.54,Online
Kohl's,2021-12-13,Northeast,Delaware,Wilmington,Men's Apparel,61.0,91,5551.0,2220.4,0.4,Online
Kohl's,2021-12-13,Northeast,Delaware,Wilmington,Women's Apparel,65.0,123,7995.0,3997.5,0.5,Online
Kohl's,2021-01-10,Northeast,Delaware,Wilmington,Men's Street Footwear,32.0,138,4416.0,2208.0,0.5,Online
Kohl's,2021-01-10,Northeast,Delaware,Wilmington,Men's Athletic Footwear,33.0,77,2541.0,1194.27,0.47,Online
Kohl's,2021-01-10,Northeast,Delaware,Wilmington,Women's Street Footwear,24.0,72,1728.0,881.28,0.51,Online
Kohl's,2021-01-10,Northeast,Delaware,Wilmington,Women's Athletic Footwear,27.0,38,1026.0,513.0,0.5,Online
Kohl's,2021-01-10,Northeast,Delaware,Wilmington,Men's Apparel,41.0,47,1927.0,770.8000000000001,0.4,Online
Kohl's,2021-01-10,Northeast,Delaware,Wilmington,Women's Apparel,33.0,69,2277.0,1252.3500000000001,0.55,Online
Kohl's,2021-02-08,Northeast,Delaware,Wilmington,Men's Street Footwear,34.0,147,4998.0,2399.04,0.48,Online
Kohl's,2021-02-08,Northeast,Delaware,Wilmington,Men's Athletic Footwear,32.0,53,1696.0,848.0,0.5,Online
Kohl's,2021-02-08,Northeast,Delaware,Wilmington,Women's Street Footwear,24.0,63,1512.0,771.12,0.51,Online
Kohl's,2021-02-08,Northeast,New Jersey,Newark,Women's Athletic Footwear,29.0,30,870.0,461.1,0.53,Online
Kohl's,2021-02-08,Northeast,New Jersey,Newark,Men's Apparel,41.0,47,1927.0,770.8000000000001,0.4,Online
Kohl's,2021-02-08,Northeast,New Jersey,Newark,Women's Apparel,32.0,74,2368.0,1255.04,0.53,Online
Kohl's,2021-03-06,Northeast,New Jersey,Newark,Men's Street Footwear,32.0,144,4608.0,2119.68,0.45999999999999996,Online
Kohl's,2021-03-06,Northeast,New Jersey,Newark,Men's Athletic Footwear,32.0,58,1856.0,909.4399999999999,0.49,Online
Kohl's,2021-03-06,Northeast,New Jersey,Newark,Women's Street Footwear,24.0,59,1416.0,750.48,0.53,Online
Kohl's,2021-03-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,27.0,22,594.0,308.88,0.52,Online
Kohl's,2021-03-06,Northeast,New Jersey,Newark,Men's Apparel,43.0,34,1462.0,657.9,0.44999999999999996,Online
Kohl's,2021-03-06,Northeast,New Jersey,Newark,Women's Apparel,32.0,61,1952.0,976.0,0.5,Online
Kohl's,2021-04-07,Northeast,New Jersey,Newark,Men's Street Footwear,34.0,133,4522.0,2261.0,0.5,Online
Kohl's,2021-04-07,Northeast,New Jersey,Newark,Men's Athletic Footwear,33.0,51,1683.0,774.18,0.45999999999999996,Online
Kohl's,2021-04-07,Northeast,New Jersey,Newark,Women's Street Footwear,24.0,51,1224.0,612.0,0.5,Online
Kohl's,2021-04-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,27.0,27,729.0,371.79,0.51,Online
Kohl's,2021-04-07,Northeast,New Jersey,Newark,Men's Apparel,44.0,27,1188.0,522.72,0.44,Online
Kohl's,2021-04-07,Northeast,New Jersey,Newark,Women's Apparel,33.0,68,2244.0,1211.76,0.54,Online
Kohl's,2021-05-06,Northeast,New Jersey,Newark,Men's Street Footwear,48.0,130,6240.0,2932.7999999999997,0.47,Online
Kohl's,2021-05-06,Northeast,New Jersey,Newark,Men's Athletic Footwear,41.0,68,2788.0,1394.0,0.5,Online
Kohl's,2021-05-06,Northeast,New Jersey,Newark,Women's Street Footwear,38.0,75,2850.0,1425.0,0.5,Online
Kohl's,2021-05-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,38.0,56,2128.0,1064.0,0.5,Online
Kohl's,2021-05-06,Northeast,New Jersey,Newark,Men's Apparel,47.0,68,3196.0,1310.36,0.41,Online
Kohl's,2021-05-06,Northeast,New Jersey,Newark,Women's Apparel,51.0,102,5202.0,2705.04,0.52,Online
Kohl's,2021-06-08,Northeast,New Jersey,Newark,Men's Street Footwear,45.0,156,7020.0,3229.2,0.45999999999999996,Online
Kohl's,2021-06-08,Northeast,New Jersey,Newark,Men's Athletic Footwear,44.0,105,4620.0,2125.2,0.45999999999999996,Online
Kohl's,2021-06-08,Northeast,New Jersey,Newark,Women's Street Footwear,38.0,69,2622.0,1389.66,0.53,Online
Kohl's,2021-06-08,Northeast,New Jersey,Newark,Women's Athletic Footwear,39.0,65,2535.0,1368.9,0.54,Online
Kohl's,2021-06-08,Northeast,New Jersey,Newark,Men's Apparel,46.0,65,2990.0,1345.4999999999998,0.44999999999999996,Online
Kohl's,2021-06-08,Northeast,New Jersey,Newark,Women's Apparel,50.0,120,6000.0,3000.0,0.5,Online
Kohl's,2021-07-06,Northeast,New Jersey,Newark,Men's Street Footwear,47.0,188,8836.0,4152.92,0.47,Online
Kohl's,2021-07-06,Northeast,New Jersey,Newark,Men's Athletic Footwear,42.0,98,4116.0,2058.0,0.5,Online
Kohl's,2021-07-06,Northeast,New Jersey,Newark,Women's Street Footwear,37.0,81,2997.0,1558.44,0.52,Online
Kohl's,2021-07-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,36.0,63,2268.0,1224.72,0.54,Online
Kohl's,2021-07-06,Northeast,New Jersey,Newark,Men's Apparel,48.0,74,3552.0,1527.36,0.43,Online
Kohl's,2021-07-06,Northeast,New Jersey,Newark,Women's Apparel,54.0,131,7074.0,3749.2200000000003,0.53,Online
Kohl's,2021-08-07,Northeast,New Jersey,Newark,Men's Street Footwear,47.0,180,8460.0,4060.7999999999997,0.48,Online
Kohl's,2021-08-07,Northeast,New Jersey,Newark,Men's Athletic Footwear,42.0,101,4242.0,1993.7399999999998,0.47,Online
Kohl's,2021-08-07,Northeast,New Jersey,Newark,Women's Street Footwear,37.0,75,2775.0,1498.5,0.54,Online
Kohl's,2021-08-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,36.0,52,1872.0,954.72,0.51,Online
Kohl's,2021-08-07,Northeast,New Jersey,Newark,Men's Apparel,46.0,46,2116.0,909.88,0.43,Online
Kohl's,2021-08-07,Northeast,New Jersey,Newark,Women's Apparel,52.0,105,5460.0,2893.8,0.53,Online
Kohl's,2021-09-06,Northeast,New Jersey,Newark,Men's Street Footwear,46.0,124,5704.0,2794.96,0.49,Online
Kohl's,2021-09-06,Northeast,New Jersey,Newark,Men's Athletic Footwear,41.0,72,2952.0,1476.0,0.5,Online
Kohl's,2021-09-06,Northeast,New Jersey,Newark,Women's Street Footwear,39.0,51,1989.0,1054.17,0.53,Online
Kohl's,2021-09-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,37.0,38,1406.0,745.1800000000001,0.53,Online
Kohl's,2021-09-06,Northeast,New Jersey,Newark,Men's Apparel,47.0,41,1927.0,790.0699999999999,0.41,Online
Kohl's,2021-09-06,Northeast,New Jersey,Newark,Women's Apparel,50.0,73,3650.0,1934.5,0.53,Online
Kohl's,2021-10-08,Northeast,New Jersey,Newark,Men's Street Footwear,53.0,119,6307.0,2901.22,0.45999999999999996,Online
Kohl's,2021-10-08,Northeast,New Jersey,Newark,Men's Athletic Footwear,48.0,63,3024.0,1512.0,0.5,Online
Kohl's,2021-10-08,Northeast,New Jersey,Newark,Women's Street Footwear,46.0,42,1932.0,966.0,0.5,Online
Kohl's,2021-10-08,Northeast,New Jersey,Newark,Women's Athletic Footwear,48.0,31,1488.0,773.76,0.52,Online
Kohl's,2021-10-08,Northeast,New Jersey,Newark,Men's Apparel,58.0,38,2204.0,903.64,0.41,Online
Sports Direct,2021-10-08,Northeast,New Jersey,Newark,Women's Apparel,62.0,68,4216.0,2234.48,0.53,Online
Sports Direct,2021-11-07,Northeast,New Jersey,Newark,Men's Street Footwear,59.0,108,6372.0,3058.56,0.48,Online
Sports Direct,2021-11-07,Northeast,New Jersey,Newark,Men's Athletic Footwear,46.0,80,3680.0,1803.2,0.49,Online
Sports Direct,2021-11-07,Northeast,New Jersey,Newark,Women's Street Footwear,48.0,68,3264.0,1664.64,0.51,Online
Sports Direct,2021-11-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,49.0,65,3185.0,1751.7500000000002,0.55,Online
Sports Direct,2021-11-07,Northeast,New Jersey,Newark,Men's Apparel,55.0,59,3245.0,1427.8,0.44,Online
Sports Direct,2021-11-07,Northeast,New Jersey,Newark,Women's Apparel,59.0,91,5369.0,2845.57,0.53,Online
Sports Direct,2021-12-06,Northeast,New Jersey,Newark,Men's Street Footwear,55.0,149,8195.0,3933.6,0.48,Online
Sports Direct,2021-12-06,Northeast,New Jersey,Newark,Men's Athletic Footwear,49.0,105,5145.0,2469.6,0.48,Online
Sports Direct,2021-12-06,Northeast,New Jersey,Newark,Women's Street Footwear,49.0,91,4459.0,2229.5,0.5,Online
Sports Direct,2021-12-06,Northeast,New Jersey,Newark,Women's Athletic Footwear,47.0,83,3901.0,1989.51,0.51,Online
Sports Direct,2021-12-06,Northeast,New Jersey,Newark,Men's Apparel,55.0,83,4565.0,2054.25,0.44999999999999996,Online
Sports Direct,2021-12-06,Northeast,New Jersey,Newark,Women's Apparel,59.0,101,5959.0,3217.86,0.54,Online
Sports Direct,2021-01-07,Northeast,New Jersey,Newark,Men's Street Footwear,38.0,125,4750.0,2422.5,0.51,Online
Sports Direct,2021-01-07,Northeast,New Jersey,Newark,Men's Athletic Footwear,37.0,87,3219.0,1673.88,0.52,Online
Sports Direct,2021-01-07,Northeast,New Jersey,Newark,Women's Street Footwear,28.0,90,2520.0,1008.0,0.4,Online
Sports Direct,2021-01-07,Northeast,New Jersey,Newark,Women's Athletic Footwear,33.0,42,1386.0,609.84,0.44,Online
Sports Direct,2021-01-07,Northeast,New Jersey,Newark,Men's Apparel,49.0,60,2940.0,1205.3999999999999,0.41,Online
Sports Direct,2021-01-07,Northeast,New Jersey,Newark,Women's Apparel,37.0,81,2997.0,1498.5,0.5,Online
Sports Direct,2021-02-05,Northeast,New Jersey,Newark,Men's Street Footwear,39.0,149,5811.0,2905.5,0.5,Online
Sports Direct,2021-02-05,Northeast,New Jersey,Newark,Men's Athletic Footwear,37.0,54,1998.0,999.0,0.5,Online
Sports Direct,2021-02-05,Northeast,New Jersey,Newark,Women's Street Footwear,29.0,65,1885.0,848.2499999999999,0.44999999999999996,Online
Sports Direct,2021-02-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.0,34,1088.0,478.72,0.44,Online
Sports Direct,2021-02-05,Northeast,Connecticut,Hartford,Men's Apparel,49.0,60,2940.0,1293.6,0.44,Online
Sports Direct,2021-02-05,Northeast,Connecticut,Hartford,Women's Apparel,39.0,84,3276.0,1474.1999999999998,0.44999999999999996,Online
Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Men's Street Footwear,39.0,130,5070.0,2535.0,0.5,Online
Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.0,56,2128.0,1149.1200000000001,0.54,Online
Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Women's Street Footwear,29.0,68,1972.0,887.3999999999999,0.44999999999999996,Online
Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.0,30,960.0,403.2,0.42,Online
Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Men's Apparel,48.0,39,1872.0,748.8000000000001,0.4,Online
Sports Direct,2021-03-03,Northeast,Connecticut,Hartford,Women's Apparel,38.0,73,2774.0,1359.26,0.49,Online
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Street Footwear,36.0,150,5400.0,2700.0,0.5,Online
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.0,58,2204.0,1212.2,0.55,Online
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Street Footwear,29.0,56,1624.0,698.3199999999999,0.43,Online
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.0,38,1216.0,547.1999999999999,0.44999999999999996,Online
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Apparel,46.0,35,1610.0,724.4999999999999,0.44999999999999996,Online
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Apparel,36.0,69,2484.0,1242.0,0.5,Online
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Street Footwear,54.0,142,7668.0,3910.6800000000003,0.51,Online
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.0,73,3504.0,1857.1200000000001,0.53,Online
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Street Footwear,43.0,74,3182.0,1272.8000000000002,0.4,Online
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,44.0,63,2772.0,1136.52,0.41,Online
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Apparel,50.0,70,3500.0,1540.0,0.44,Online
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Apparel,55.0,113,6215.0,3045.35,0.49,Online
Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Men's Street Footwear,50.0,175,8750.0,4812.5,0.55,Online
Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.0,94,4512.0,2256.0,0.5,Online
Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Women's Street Footwear,42.0,87,3654.0,1644.2999999999997,0.44999999999999996,Online
Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,42.0,80,3360.0,1411.2,0.42,Online
Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Men's Apparel,53.0,74,3922.0,1725.68,0.44,Online
Sports Direct,2021-06-05,Northeast,Connecticut,Hartford,Women's Apparel,56.0,123,6888.0,3375.12,0.49,Online
Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Men's Street Footwear,54.0,189,10206.0,5511.240000000001,0.54,Online
Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.0,112,5376.0,2849.28,0.53,Online
Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Women's Street Footwear,44.0,81,3564.0,1568.16,0.44,Online
Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,42.0,80,3360.0,1478.4,0.44,Online
Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Men's Apparel,53.0,81,4293.0,1888.92,0.44,Online
Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Women's Apparel,56.0,143,8008.0,3843.8399999999997,0.48,Online
Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Men's Street Footwear,51.0,163,8313.0,4572.150000000001,0.55,Online
Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.0,108,5184.0,2851.2000000000003,0.55,Online
Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Women's Street Footwear,41.0,85,3485.0,1463.7,0.42,Online
Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,41.0,68,2788.0,1143.08,0.41,Online
Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Men's Apparel,51.0,52,2652.0,1166.88,0.44,Online
Sports Direct,2021-08-04,Northeast,Connecticut,Hartford,Women's Apparel,55.0,105,5775.0,2887.5,0.5,Online
Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Men's Street Footwear,52.0,125,6500.0,3510.0000000000005,0.54,Online
Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,47.0,75,3525.0,1833.0,0.52,Online
Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Women's Street Footwear,41.0,60,2460.0,1082.4,0.44,Online
Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,41.0,46,1886.0,848.6999999999999,0.44999999999999996,Online
Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Men's Apparel,50.0,51,2550.0,1071.0,0.42,Online
Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Women's Apparel,54.0,83,4482.0,2196.18,0.49,Online
Sports Direct,2021-10-05,Northeast,Connecticut,Hartford,Men's Street Footwear,59.0,113,6667.0,3666.8500000000004,0.55,Online
Sports Direct,2021-10-05,Northeast,Connecticut,Hartford,Men's Athletic Footwear,52.0,72,3744.0,1872.0,0.5,Online
Sports Direct,2021-10-05,Northeast,Connecticut,Hartford,Women's Street Footwear,53.0,49,2597.0,1116.71,0.43,Online
Sports Direct,2021-10-05,Northeast,Connecticut,Hartford,Women's Athletic Footwear,50.0,38,1900.0,760.0,0.4,Online
Sports Direct,2021-10-05,Northeast,Connecticut,Hartford,Men's Apparel,64.0,42,2688.0,1128.96,0.42,Online
Foot Locker,2021-10-05,Northeast,Connecticut,Hartford,Women's Apparel,63.0,74,4662.0,2331.0,0.5,Online
Foot Locker,2021-11-04,Northeast,Connecticut,Hartford,Men's Street Footwear,60.0,111,6660.0,3330.0,0.5,Online
Foot Locker,2021-11-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,51.0,84,4284.0,2227.6800000000003,0.52,Online
Foot Locker,2021-11-04,Northeast,Connecticut,Hartford,Women's Street Footwear,51.0,80,4080.0,1835.9999999999998,0.44999999999999996,Online
Foot Locker,2021-11-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,50.0,80,4000.0,1680.0,0.42,Online
Foot Locker,2021-11-04,Northeast,Connecticut,Hartford,Men's Apparel,60.0,68,4080.0,1795.2,0.44,Online
Foot Locker,2021-11-04,Northeast,Connecticut,Hartford,Women's Apparel,67.0,95,6365.0,2991.5499999999997,0.47,Online
Foot Locker,2021-12-03,Northeast,Connecticut,Hartford,Men's Street Footwear,59.0,150,8850.0,4513.5,0.51,Online
Foot Locker,2021-12-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,51.0,101,5151.0,2627.01,0.51,Online
Foot Locker,2021-12-03,Northeast,Connecticut,Hartford,Women's Street Footwear,50.0,88,4400.0,1979.9999999999998,0.44999999999999996,Online
Foot Locker,2021-12-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,53.0,87,4611.0,1936.62,0.42,Online
Foot Locker,2021-12-03,Northeast,Connecticut,Hartford,Men's Apparel,60.0,78,4680.0,2106.0,0.44999999999999996,Online
Foot Locker,2021-12-03,Northeast,Connecticut,Hartford,Women's Apparel,67.0,112,7504.0,3451.8399999999997,0.45999999999999996,Online
Foot Locker,2021-01-10,Northeast,Connecticut,Hartford,Men's Street Footwear,34.0,115,3910.0,1798.6,0.45999999999999996,Online
Foot Locker,2021-01-10,Northeast,Connecticut,Hartford,Men's Athletic Footwear,34.0,63,2142.0,963.8999999999999,0.44999999999999996,Online
